State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Lat,Long,Population_Size,Population_Density,Pop In Poverty,Pop In Poverty %,White Pop,White Pop%,Black Pop,Black Pop%,Native_American Pop,Native_American Pop%,Asian Pop,Asian Pop %,Hispanic Pop,Hispanic Pop%,Obesity Pop,Obesity Pop %
37,025,Cabarrus,North Carolina,NC,35.4764,-80.4496,150244,412,15325,10.2%,124552,82.9%,21785,14.5%,601,0.4%,2103,1.4%,11419,7.6%,37711,25.1%
37,027,Caldwell,North Carolina,NC,36.0224,-81.3669,12973,37,1881,14.5%,12259,94.5%,623,4.8%,13,0.1%,26,0.2%,78,0.6%,3606,27.8%
37,029,Camden,North Carolina,NC,36.4379,-76.0852,45759,73,4942,10.8%,34594,75.6%,9426,20.6%,320,0.7%,641,1.4%,1464,3.2%,NA,NA
37,031,Carteret,North Carolina,NC,34.9493,-76.344,62525,120,7315,11.7%,56773,90.8%,4377,7.0%,313,0.5%,438,0.7%,1251,2.0%,15319,24.5%
37,033,Caswell,North Carolina,NC,36.5372,-79.1545,23608,56,3494,14.8%,15251,64.6%,8192,34.7%,47,0.2%,47,0.2%,614,2.6%,NA,NA
37,035,Catawba,North Carolina,NC,35.764,-81.066,151641,379,16529,10.9%,132534,87.4%,12586,8.3%,455,0.3%,4701,3.1%,12131,8.0%,37304,24.6%
37,037,Chatham,North Carolina,NC,35.7996,-79.0639,238410,544,40053,16.8%,131364,55.1%,98463,41.3%,715,0.3%,5245,2.2%,6437,2.7%,48397,20.3%
37,039,Cherokee,North Carolina,NC,35.247,-83.7032,24522,44,3727,15.2%,22879,93.3%,1349,5.5%,74,0.3%,74,0.3%,270,1.1%,5861,23.9%
37,041,Chowan,North Carolina,NC,36.2152,-76.6008,14528,84,2339,16.1%,9109,62.7%,5288,36.4%,44,0.3%,44,0.3%,305,2.1%,NA,NA
37,043,Clay,North Carolina,NC,35.0463,-83.8181,13964,23,1955,14.0%,11758,84.2%,2095,15.0%,42,0.3%,14,0.1%,293,2.1%,1159,8.3%
37,045,Cleveland,North Carolina,NC,35.5127,-81.3501,8903,15,1264,14.2%,7630,85.7%,1202,13.5%,36,0.4%,9,0.1%,160,1.8%,2270,25.5%
37,047,Columbus,North Carolina,NC,34.4365,-78.2198,54746,58,11113,20.3%,35530,64.9%,17026,31.1%,1752,3.2%,109,0.2%,1533,2.8%,16424,30.0%
37,049,Craven,North Carolina,NC,35.3031,-76.8985,90795,128,12439,13.7%,65645,72.3%,22336,24.6%,454,0.5%,1180,1.3%,3178,3.5%,20429,22.5%
37,051,Cumberland,North Carolina,NC,35.2546,-78.6489,10973,32,1108,10.1%,10863,99.0%,33,0.3%,22,0.2%,22,0.2%,66,0.6%,2579,23.5%
37,053,Currituck,North Carolina,NC,36.5165,-75.7946,23112,88,2196,9.5%,21055,91.1%,1618,7.0%,92,0.4%,162,0.7%,439,1.9%,3975,17.2%
37,055,Dare,North Carolina,NC,36.1836,-75.4659,33903,88,2678,7.9%,32377,95.5%,1017,3.0%,102,0.3%,170,0.5%,1051,3.1%,5391,15.9%
37,057,Davidson,North Carolina,NC,36.0088,-80.0807,154623,280,19637,12.7%,136841,88.5%,14380,9.3%,773,0.5%,1546,1.0%,8040,5.2%,41130,26.6%
37,059,Davie,North Carolina,NC,36.0157,-80.4045,39136,148,3522,9.0%,35849,91.6%,2661,6.8%,117,0.3%,235,0.6%,2035,5.2%,9080,23.2%
37,061,Duplin,North Carolina,NC,35.1548,-77.6983,51985,64,9149,17.6%,37169,71.5%,14296,27.5%,208,0.4%,208,0.4%,9825,18.9%,16219,31.2%
37,063,Durham,North Carolina,NC,36.2208,-78.8092,242582,836,34447,14.2%,136331,56.2%,92181,38.0%,970,0.4%,9946,4.1%,26199,10.8%,51185,21.1%
37,065,Edgecombe,North Carolina,NC,36.049,-77.4444,54129,107,10772,19.9%,22518,41.6%,31124,57.5%,162,0.3%,162,0.3%,2003,3.7%,18729,34.6%
37,067,Forsyth,North Carolina,NC,36.2256,-80.0847,140393,622,8002,5.7%,131267,93.5%,3089,2.2%,421,0.3%,4212,3.0%,10529,7.5%,32290,23.0%
37,069,Franklin,North Carolina,NC,36.1853,-78.1089,30737,48,5348,17.4%,28924,94.1%,1291,4.2%,123,0.4%,184,0.6%,3289,10.7%,8514,27.7%
37,071,Gaston,North Carolina,NC,35.3957,-81.01,196137,551,27851,14.2%,162990,83.1%,28832,14.7%,588,0.3%,2158,1.1%,9415,4.8%,56095,28.6%
37,073,Gates,North Carolina,NC,36.5035,-76.6127,11224,33,1538,13.7%,6993,62.3%,4074,36.3%,56,0.5%,67,0.6%,90,0.8%,NA,NA
37,075,Graham,North Carolina,NC,35.4356,-83.807,33073,7,6780,20.5%,26591,80.4%,728,2.2%,5391,16.3%,232,0.7%,9194,27.8%,NA,NA
37,077,Granville,North Carolina,NC,36.4475,-78.5689,53674,101,7300,13.6%,34244,63.8%,18357,34.2%,376,0.7%,322,0.6%,3059,5.7%,14546,27.1%
37,079,Greene,North Carolina,NC,35.596,-77.5895,9661,15,2406,24.9%,1923,19.9%,7700,79.7%,10,0.1%,19,0.2%,68,0.7%,NA,NA
37,081,Guilford,North Carolina,NC,36.2316,-79.5421,443519,683,63423,14.3%,285183,64.3%,137047,30.9%,2218,0.5%,14193,3.2%,23063,5.2%,98018,22.1%
37,083,Halifax,North Carolina,NC,36.4463,-77.3411,56023,77,12381,22.1%,23306,41.6%,30196,53.9%,1961,3.5%,336,0.6%,616,1.1%,19048,34.0%
37,085,Harnett,North Carolina,NC,35.5105,-78.6129,103692,174,15761,15.2%,77043,74.3%,23227,22.4%,933,0.9%,1037,1.0%,8295,8.0%,27478,26.5%
37,087,Haywood,North Carolina,NC,36.2763,-81.783,56482,102,7512,13.3%,54844,97.1%,791,1.4%,339,0.6%,226,0.4%,960,1.7%,13386,23.7%
37,089,Henderson,North Carolina,NC,35.4758,-82.3371,7972,21,813,10.2%,7900,99.1%,24,0.3%,8,0.1%,8,0.1%,72,0.9%,1563,19.6%
37,091,Hertford,North Carolina,NC,36.501,-76.7919,23574,67,4597,19.5%,8369,35.5%,14687,62.3%,306,1.3%,141,0.6%,424,1.8%,8699,36.9%
37,093,Hoke,North Carolina,NC,35.09,-79.0694,41016,105,6727,16.4%,20754,50.6%,14889,36.3%,4143,10.1%,492,1.2%,3938,9.6%,12592,30.7%
37,095,Hyde,North Carolina,NC,35.5471,-75.9212,5413,9,1034,19.1%,3459,63.9%,1911,35.3%,22,0.4%,22,0.4%,97,1.8%,NA,NA
37,097,Iredell,North Carolina,NC,35.9873,-80.7735,140924,245,14374,10.2%,119363,84.7%,18038,12.8%,423,0.3%,2114,1.5%,6764,4.8%,34245,24.3%
37,099,Jackson,North Carolina,NC,35.4268,-83.0851,53650,50,7779,14.5%,49680,92.6%,2039,3.8%,858,1.6%,161,0.3%,858,1.6%,10998,20.5%
37,101,Johnston,North Carolina,NC,35.691,-78.1372,146437,185,18451,12.6%,120225,82.1%,23723,16.2%,732,0.5%,879,0.6%,14644,10.0%,36756,25.1%
37,103,Jones,North Carolina,NC,35.064,-77.2213,26836,68,2871,10.7%,20154,75.1%,6253,23.3%,81,0.3%,242,0.9%,242,0.9%,NA,NA
37,105,Lee,North Carolina,NC,35.5268,-79.0547,123254,202,18611,15.1%,91331,74.1%,28348,23.0%,247,0.2%,2219,1.8%,1972,1.6%,29334,23.8%
37,107,Lenoir,North Carolina,NC,35.3065,-77.5937,57961,145,9911,17.1%,33501,57.8%,23880,41.2%,116,0.2%,290,0.5%,2434,4.2%,14954,25.8%
37,109,Lincoln,North Carolina,NC,35.5344,-80.9784,14262,25,3337,23.4%,9427,66.1%,4692,32.9%,57,0.4%,14,0.1%,257,1.8%,4079,28.6%
37,113,Macon,North Carolina,NC,35.18,-83.1976,22810,37,5885,25.8%,3581,15.7%,18887,82.8%,23,0.1%,205,0.9%,228,1.0%,3672,16.1%
37,115,Madison,North Carolina,NC,35.892,-82.5485,298192,370,32503,10.9%,213804,71.7%,70075,23.5%,2386,0.8%,6262,2.1%,6560,2.2%,NA,NA
37,117,Martin,North Carolina,NC,35.9616,-76.9002,139728,251,12855,9.2%,128829,92.2%,7685,5.5%,1118,0.8%,1397,1.0%,12576,9.0%,NA,NA
37,111,McDowell,North Carolina,NC,35.7854,-81.982,43201,98,5443,12.6%,40695,94.2%,1728,4.0%,130,0.3%,432,1.0%,1814,4.2%,9634,22.3%
37,119,Mecklenburg,North Carolina,NC,35.4862,-80.6533,796372,1513,95565,12.0%,516049,64.8%,237319,29.8%,3185,0.4%,31059,3.9%,70877,8.9%,162460,20.4%
37,121,Mitchell,North Carolina,NC,36.1084,-82.0699,23791,46,5305,22.3%,12300,51.7%,11206,47.1%,71,0.3%,119,0.5%,619,2.6%,NA,NA
37,123,Montgomery,North Carolina,NC,35.3992,-79.7323,221619,281,39891,18.0%,99950,45.1%,116350,52.5%,443,0.2%,2659,1.2%,3103,1.4%,65378,29.5%
37,125,Moore,North Carolina,NC,35.4824,-79.254,81685,117,9966,12.2%,67635,82.8%,12171,14.9%,653,0.8%,572,0.7%,4084,5.0%,22055,27.0%
37,127,Nash,North Carolina,NC,36.1057,-77.713,91378,169,12976,14.2%,56380,61.7%,33262,36.4%,548,0.6%,640,0.7%,3838,4.2%,24946,27.3%
37,129,New Hanover,North Carolina,NC,34.3583,-77.7965,179553,903,24060,13.4%,145797,81.2%,29267,16.3%,718,0.4%,1975,1.1%,4848,2.7%,37527,20.9%
37,131,Northampton,North Carolina,NC,36.5142,-77.1893,21483,40,4340,20.2%,8636,40.2%,12653,58.9%,86,0.4%,64,0.3%,172,0.8%,7111,33.1%
37,133,Onslow,North Carolina,NC,34.9004,-77.1357,152440,199,25457,16.7%,115550,75.8%,27134,17.8%,1372,0.9%,3354,2.2%,9604,6.3%,28964,19.0%
37,135,Orange,North Carolina,NC,36.0806,-79.039,2988072,3785,316736,10.6%,2357589,78.9%,56773,1.9%,26893,0.9%,484068,16.2%,959171,32.1%,567734,19.0%
37,137,Pamlico,North Carolina,NC,35.2991,-76.5644,12735,38,1974,15.5%,9653,75.8%,2929,23.0%,76,0.6%,64,0.5%,178,1.4%,2432,19.1%
37,139,Pasquotank,North Carolina,NC,36.2943,-76.1477,38270,169,6353,16.6%,22158,57.9%,15117,39.5%,153,0.4%,459,1.2%,689,1.8%,12514,32.7%
37,141,Pender,North Carolina,NC,34.6902,-77.5641,46429,53,6546,14.1%,36215,78.0%,9611,20.7%,232,0.5%,139,0.3%,2136,4.6%,10864,23.4%
37,143,Perquimans,North Carolina,NC,36.2111,-76.4554,12080,49,1897,15.7%,8963,74.2%,3044,25.2%,12,0.1%,24,0.2%,85,0.7%,NA,NA
37,145,Person,North Carolina,NC,36.4251,-78.9525,37217,95,4652,12.5%,26201,70.4%,10532,28.3%,223,0.6%,74,0.2%,893,2.4%,10793,29.0%
37,147,Pitt,North Carolina,NC,35.8072,-77.2024,142570,219,24950,17.5%,90389,63.4%,48616,34.1%,428,0.3%,1711,1.2%,5845,4.1%,36213,25.4%
37,149,Polk,North Carolina,NC,35.2976,-82.1612,20176,23,3854,19.1%,19470,96.5%,61,0.3%,303,1.5%,61,0.3%,767,3.8%,NA,NA
37,151,Randolph,North Carolina,NC,35.9036,-79.5518,22717,39,3567,15.7%,17447,76.8%,5020,22.1%,68,0.3%,91,0.4%,295,1.3%,5611,24.7%
37,153,Richmond,North Carolina,NC,35.1698,-79.5491,195769,604,36413,18.6%,85551,43.7%,103170,52.7%,587,0.3%,3328,1.7%,5090,2.6%,64800,33.1%
37,155,Robeson,North Carolina,NC,34.9028,-78.9749,127586,134,28579,22.4%,45293,35.5%,31003,24.3%,49121,38.5%,766,0.6%,9314,7.3%,40190,31.5%
37,157,Rockingham,North Carolina,NC,36.539,-79.5433,295076,425,13278,4.5%,285634,96.8%,2361,0.8%,590,0.2%,4426,1.5%,5016,1.7%,86457,29.3%
37,159,Rowan,North Carolina,NC,35.769,-80.4072,22226,79,4156,18.7%,21404,96.3%,356,1.6%,44,0.2%,267,1.2%,289,1.3%,5579,25.1%
37,161,Rutherford,North Carolina,NC,35.4503,-81.7612,63771,113,9693,15.2%,55800,87.5%,7142,11.2%,191,0.3%,255,0.4%,1403,2.2%,12372,19.4%
37,163,Sampson,North Carolina,NC,35.2522,-78.1841,63063,67,10658,16.9%,42568,67.5%,18225,28.9%,1135,1.8%,694,1.1%,9396,14.9%,20243,32.1%
37,165,Scotland,North Carolina,NC,34.8891,-79.3652,4928,11,641,13.0%,4898,99.4%,10,0.2%,0,0.0%,10,0.2%,39,0.8%,1439,29.2%
37,167,Stanly,North Carolina,NC,35.4819,-80.1143,58964,149,7312,12.4%,50709,86.0%,6840,11.6%,177,0.3%,1002,1.7%,1828,3.1%,12323,20.9%
37,169,Stokes,North Carolina,NC,36.499,-80.0495,45858,101,5044,11.0%,43198,94.2%,2247,4.9%,138,0.3%,138,0.3%,963,2.1%,9447,20.6%
37,171,Surry,North Carolina,NC,36.5233,-80.4731,72601,135,10382,14.3%,68826,94.8%,2904,4.0%,218,0.3%,363,0.5%,6171,8.5%,19021,26.2%
37,173,Swain,North Carolina,NC,35.486,-83.3011,13167,25,2041,15.5%,8980,68.2%,316,2.4%,3595,27.3%,40,0.3%,237,1.8%,3463,26.3%
37,175,Transylvania,North Carolina,NC,35.2543,-82.6429,29626,78,3614,12.2%,27760,93.7%,1363,4.6%,89,0.3%,178,0.6%,326,1.1%,NA,NA
37,177,Tyrrell,North Carolina,NC,35.9202,-76.2158,4157,11,910,21.9%,2473,59.5%,1605,38.6%,8,0.2%,58,1.4%,266,6.4%,NA,NA
37,179,Union,North Carolina,NC,35.1546,-80.3685,44186,43,7821,17.7%,28853,65.3%,14581,33.0%,88,0.2%,265,0.6%,751,1.7%,12726,28.8%
37,181,Vance,North Carolina,NC,36.4946,-78.3235,43771,173,8448,19.3%,21404,48.9%,21929,50.1%,88,0.2%,219,0.5%,2451,5.6%,12562,28.7%
37,183,Wake,North Carolina,NC,35.9631,-78.3184,748815,900,65147,8.7%,548133,73.2%,154256,20.6%,2995,0.4%,32948,4.4%,54663,7.3%,145270,19.4%
37,185,Warren,North Carolina,NC,36.4865,-78.0036,6101,21,1226,20.1%,2501,41.0%,3569,58.5%,12,0.2%,12,0.2%,67,1.1%,NA,NA
37,187,Washington,North Carolina,NC,35.9335,-76.4033,17773,16,3004,16.9%,11730,66.0%,4692,26.4%,1191,6.7%,18,0.1%,160,0.9%,NA,NA
37,189,Watauga,North Carolina,NC,36.2579,-81.5123,42472,136,6243,14.7%,40943,96.4%,807,1.9%,127,0.3%,382,0.9%,764,1.8%,6626,15.6%
37,191,Wayne,North Carolina,NC,35.5436,-77.8454,28390,44,4968,17.5%,22258,78.4%,5735,20.2%,57,0.2%,170,0.6%,1249,4.4%,7098,25.0%
37,193,Wilkes,North Carolina,NC,36.3435,-80.8904,10457,22,1767,16.9%,5940,56.8%,4413,42.2%,21,0.2%,42,0.4%,261,2.5%,2416,23.1%
37,195,Wilson,North Carolina,NC,35.8086,-77.7756,9834,17,1278,13.0%,9568,97.3%,59,0.6%,98,1.0%,39,0.4%,197,2.0%,3058,31.1%
37,197,Yadkin,North Carolina,NC,36.2338,-80.4689,37668,112,4256,11.3%,36011,95.6%,1356,3.6%,75,0.2%,113,0.3%,3202,8.5%,8626,22.9%
37,199,Yancey,North Carolina,NC,35.9164,-82.1979,18201,58,2839,15.6%,17892,98.3%,182,1.0%,73,0.4%,36,0.2%,801,4.4%,2202,12.1%
38,001,Adams,North Dakota,ND,46.1071,-102.471,399426,335,41940,10.5%,358685,89.8%,12782,3.2%,5592,1.4%,14379,3.6%,137802,34.5%,90270,22.6%
38,003,Barnes,North Dakota,ND,47.2186,-97.7198,11075,7,1141,10.3%,10831,97.8%,89,0.8%,89,0.8%,33,0.3%,78,0.7%,2736,24.7%
38,005,Benson,North Dakota,ND,48.3439,-98.7056,6999,5,1575,22.5%,3367,48.1%,7,0.1%,3583,51.2%,14,0.2%,168,2.4%,1330,19.0%
38,007,Billings,North Dakota,ND,47.1895,-103.2221,813,1,89,11.0%,809,99.5%,0,0.0%,1,0.1%,0,0.0%,4,0.5%,NA,NA
38,009,Bottineau,North Dakota,ND,48.9713,-100.151,6741,4,708,10.5%,6532,96.9%,20,0.3%,121,1.8%,34,0.5%,40,0.6%,1544,22.9%
38,011,Bowman,North Dakota,ND,46.2347,-103.0788,3048,3,256,8.4%,3033,99.5%,0,0.0%,6,0.2%,0,0.0%,21,0.7%,604,19.8%
38,013,Burke,North Dakota,ND,48.9947,-102.2471,23299,28,5056,21.7%,11184,48.0%,11859,50.9%,47,0.2%,93,0.4%,396,1.7%,NA,NA
38,015,Burleigh,North Dakota,ND,47.1568,-100.1439,73818,45,6275,8.5%,69684,94.4%,221,0.3%,2879,3.9%,369,0.5%,591,0.8%,15428,20.9%
38,017,Cass,North Dakota,ND,47.2367,-96.7949,13898,37,1459,10.5%,13606,97.9%,153,1.1%,14,0.1%,69,0.5%,2099,15.1%,2905,20.9%
38,019,Cavalier,North Dakota,ND,48.9986,-98.0379,4330,3,416,9.6%,4278,98.8%,9,0.2%,22,0.5%,4,0.1%,30,0.7%,1208,27.9%
38,021,Dickey,North Dakota,ND,46.1734,-98.0871,5487,5,686,12.5%,5366,97.8%,5,0.1%,33,0.6%,49,0.9%,126,2.3%,1130,20.6%
38,023,Divide,North Dakota,ND,48.9559,-103.0099,2149,2,217,10.1%,2130,99.1%,0,0.0%,4,0.2%,15,0.7%,17,0.8%,NA,NA
38,025,Dunn,North Dakota,ND,47.3673,-102.2029,3442,2,420,12.2%,2988,86.8%,3,0.1%,444,12.9%,7,0.2%,38,1.1%,809,23.5%
38,027,Eddy,North Dakota,ND,47.8273,-98.9229,51437,12,9001,17.5%,48865,95.0%,977,1.9%,772,1.5%,411,0.8%,20986,40.8%,10133,19.7%
38,029,Emmons,North Dakota,ND,46.564,-99.9496,3845,3,504,13.1%,3822,99.4%,4,0.1%,4,0.1%,15,0.4%,58,1.5%,1207,31.4%
38,031,Foster,North Dakota,ND,47.5764,-98.5663,3580,6,301,8.4%,3548,99.1%,4,0.1%,18,0.5%,0,0.0%,32,0.9%,712,19.9%
38,033,Golden Valley,North Dakota,ND,47.3231,-103.84,1159,1,207,17.9%,1138,98.2%,0,0.0%,16,1.4%,2,0.2%,16,1.4%,NA,NA
38,035,Grand Forks,North Dakota,ND,48.1513,-97.0887,65940,46,7253,11.0%,61390,93.1%,857,1.3%,1780,2.7%,857,1.3%,1517,2.3%,13650,20.7%
38,037,Grant,North Dakota,ND,46.4531,-101.126,17348,27,1891,10.9%,16619,95.8%,538,3.1%,87,0.5%,35,0.2%,295,1.7%,2845,16.4%
38,039,Griggs,North Dakota,ND,47.5604,-98.1257,2497,4,245,9.8%,2482,99.4%,0,0.0%,10,0.4%,5,0.2%,15,0.6%,415,16.6%
38,041,Hettinger,North Dakota,ND,46.5408,-102.1552,2486,2,281,11.3%,2446,98.4%,5,0.2%,30,1.2%,5,0.2%,7,0.3%,NA,NA
38,043,Kidder,North Dakota,ND,47.1445,-99.5209,2481,2,305,12.3%,2469,99.5%,5,0.2%,5,0.2%,2,0.1%,37,1.5%,407,16.4%
38,045,LaMoure,North Dakota,ND,46.6091,-98.0712,4384,4,460,10.5%,4362,99.5%,4,0.1%,9,0.2%,4,0.1%,22,0.5%,956,21.8%
38,047,Logan,North Dakota,ND,46.6264,-99.0958,22944,32,3763,16.4%,21957,95.7%,298,1.3%,161,0.7%,184,0.8%,367,1.6%,NA,NA
38,049,McHenry,North Dakota,ND,48.5815,-100.242,303990,504,13680,4.5%,290310,95.5%,2736,0.9%,608,0.2%,7600,2.5%,30399,10.0%,85421,28.1%
38,051,McIntosh,North Dakota,ND,46.2825,-99.3527,11068,26,1926,17.4%,7117,64.3%,3796,34.3%,44,0.4%,44,0.4%,111,1.0%,3830,34.6%
38,053,McKenzie,North Dakota,ND,47.987,-102.5939,5594,2,766,13.7%,4302,76.9%,17,0.3%,1231,22.0%,11,0.2%,62,1.1%,1779,31.8%
38,055,McLean,North Dakota,ND,47.8373,-100.6658,159013,134,14947,9.4%,141999,89.3%,10336,6.5%,159,0.1%,4293,2.7%,4929,3.1%,41025,25.8%
38,057,Mercer,North Dakota,ND,47.5114,-101.3822,16912,30,1471,8.7%,16726,98.9%,85,0.5%,17,0.1%,34,0.2%,237,1.4%,4854,28.7%
38,059,Morton,North Dakota,ND,46.9443,-100.887,3196,4,313,9.8%,3091,96.7%,10,0.3%,45,1.4%,38,1.2%,451,14.1%,818,25.6%
38,061,Mountrail,North Dakota,ND,48.5453,-101.9341,6513,4,886,13.6%,4357,66.9%,13,0.2%,2065,31.7%,20,0.3%,169,2.6%,2162,33.2%
38,063,Nelson,North Dakota,ND,48.1588,-97.9321,41088,97,4848,11.8%,38335,93.3%,2178,5.3%,41,0.1%,329,0.8%,452,1.1%,11916,29.0%
38,065,Oliver,North Dakota,ND,47.2603,-101.0849,1813,3,161,8.9%,1762,97.2%,4,0.2%,38,2.1%,2,0.1%,13,0.7%,NA,NA
38,067,Pembina,North Dakota,ND,48.9831,-97.1781,8038,7,691,8.6%,7733,96.2%,40,0.5%,145,1.8%,24,0.3%,281,3.5%,1945,24.2%
38,069,Pierce,North Dakota,ND,48.5093,-99.7037,17119,50,2825,16.5%,15082,88.1%,1832,10.7%,51,0.3%,68,0.4%,479,2.8%,3800,22.2%
38,071,Ramsey,North Dakota,ND,48.5396,-98.3556,494920,3177,52956,10.7%,387522,78.3%,46028,9.3%,4454,0.9%,45038,9.1%,28210,5.7%,127689,25.8%
38,073,Ransom,North Dakota,ND,46.6212,-97.2987,5810,7,476,8.2%,5740,98.8%,12,0.2%,17,0.3%,17,0.3%,76,1.3%,1406,24.2%
38,075,Renville,North Dakota,ND,48.9619,-101.2211,16764,17,1509,9.0%,16529,98.6%,17,0.1%,134,0.8%,50,0.3%,1073,6.4%,2984,17.8%
38,077,Richland,North Dakota,ND,46.5751,-96.6029,15798,44,1896,12.0%,15561,98.5%,79,0.5%,16,0.1%,95,0.6%,126,0.8%,3918,24.8%
38,079,Rolette,North Dakota,ND,48.9438,-99.6143,13864,15,3313,23.9%,3480,25.1%,14,0.1%,10093,72.8%,69,0.5%,125,0.9%,5157,37.2%
38,081,Sargent,North Dakota,ND,46.2668,-97.3332,4150,5,311,7.5%,4100,98.8%,8,0.2%,21,0.5%,0,0.0%,37,0.9%,963,23.2%
38,083,Sheridan,North Dakota,ND,47.8269,-100.1153,2591,3,264,10.2%,2573,99.3%,5,0.2%,5,0.2%,5,0.2%,47,1.8%,NA,NA
38,085,Sioux,North Dakota,ND,46.3873,-100.6302,32277,42,2098,6.5%,31761,98.4%,129,0.4%,32,0.1%,258,0.8%,1582,4.9%,NA,NA
38,087,Slope,North Dakota,ND,46.4823,-102.9582,709,1,78,11.0%,708,99.9%,0,0.0%,1,0.1%,0,0.0%,0,0.0%,NA,NA
38,089,Stark,North Dakota,ND,46.9018,-102.3332,6169,21,568,9.2%,6120,99.2%,6,0.1%,6,0.1%,12,0.2%,68,1.1%,1394,22.6%
38,091,Steele,North Dakota,ND,47.5974,-97.6565,35755,83,2431,6.8%,34432,96.3%,787,2.2%,36,0.1%,286,0.8%,1573,4.4%,NA,NA
38,093,Stutsman,North Dakota,ND,47.3001,-98.4933,20835,9,2209,10.6%,20314,97.5%,83,0.4%,271,1.3%,104,0.5%,229,1.1%,5334,25.6%
38,095,Towner,North Dakota,ND,48.9524,-99.098,2544,2,229,9.0%,2478,97.4%,3,0.1%,61,2.4%,3,0.1%,5,0.2%,519,20.4%
38,097,Traill,North Dakota,ND,47.6685,-96.8892,8321,10,732,8.8%,8205,98.6%,17,0.2%,75,0.9%,17,0.2%,200,2.4%,2322,27.9%
38,099,Walsh,North Dakota,ND,48.5358,-97.2987,11607,9,1230,10.6%,11340,97.7%,46,0.4%,151,1.3%,35,0.3%,894,7.7%,2240,19.3%
38,101,Ward,North Dakota,ND,48.6889,-101.0532,55767,28,5632,10.1%,51752,92.8%,1227,2.2%,1283,2.3%,502,0.9%,1394,2.5%,12548,22.5%
38,103,Wells,North Dakota,ND,47.8317,-99.3994,28085,76,1910,6.8%,27692,98.6%,84,0.3%,56,0.2%,84,0.3%,449,1.6%,8173,29.1%
38,105,Williams,North Dakota,ND,48.6299,-102.9282,19282,9,2160,11.2%,17874,92.7%,39,0.2%,926,4.8%,58,0.3%,231,1.2%,4686,24.3%
39,001,Adams,Ohio,OH,38.9463,-83.3791,399426,335,41940,10.5%,358685,89.8%,12782,3.2%,5592,1.4%,14379,3.6%,137802,34.5%,NA,NA
39,003,Allen,Ohio,OH,40.8912,-83.8887,344006,523,35089,10.2%,290341,84.4%,40249,11.7%,1376,0.4%,6192,1.8%,17888,5.2%,NA,NA
39,005,Ashland,Ohio,OH,41.0289,-82.1557,54123,128,4817,8.9%,52878,97.7%,541,1.0%,54,0.1%,379,0.7%,379,0.7%,7523,13.9%
39,007,Ashtabula,Ohio,OH,41.9278,-80.5331,103221,147,12387,12.0%,98060,95.0%,3406,3.3%,206,0.2%,310,0.3%,2684,2.6%,18373,17.8%
39,009,Athens,Ohio,OH,39.5103,-81.7495,62062,122,11357,18.3%,58214,93.8%,1427,2.3%,186,0.3%,1427,2.3%,683,1.1%,NA,NA
39,011,Auglaize,Ohio,OH,40.6513,-83.9531,47242,118,3165,6.7%,46344,98.1%,142,0.3%,94,0.2%,236,0.5%,378,0.8%,NA,NA
39,013,Belmont,Ohio,OH,40.1621,-80.7079,69228,129,9900,14.3%,65490,94.6%,2908,4.2%,69,0.1%,277,0.4%,346,0.5%,NA,NA
39,015,Brown,Ohio,OH,39.2117,-83.7038,6835,22,793,11.6%,5530,80.9%,1278,18.7%,0,0.0%,21,0.3%,301,4.4%,NA,NA
39,017,Butler,Ohio,OH,39.5639,-84.3363,20766,27,4153,20.0%,11940,57.5%,8701,41.9%,42,0.2%,62,0.3%,187,0.9%,5981,28.8%
39,019,Carroll,Ohio,OH,40.6896,-81.0031,26999,43,4158,15.4%,26270,97.3%,81,0.3%,189,0.7%,189,0.7%,3645,13.5%,NA,NA
39,021,Champaign,Ohio,OH,40.2205,-83.5281,184905,185,23298,12.6%,145520,78.7%,20709,11.2%,555,0.3%,14607,7.9%,7026,3.8%,NA,NA
39,023,Clark,Ohio,OH,40.0147,-83.6134,22916,26,3942,17.2%,17256,75.3%,5110,22.3%,115,0.5%,252,1.1%,894,3.9%,8135,35.5%
39,025,Clermont,Ohio,OH,39.2492,-84.0476,190589,422,13151,6.9%,184681,96.9%,2478,1.3%,381,0.2%,1525,0.8%,2096,1.1%,42692,22.4%
39,027,Clinton,Ohio,OH,39.562,-83.6336,36095,76,2671,7.4%,34326,95.1%,1444,4.0%,72,0.2%,144,0.4%,722,2.0%,NA,NA
39,029,Columbiana,Ohio,OH,40.9049,-80.536,110928,208,12757,11.5%,106935,96.4%,2662,2.4%,222,0.2%,333,0.3%,1442,1.3%,21298,19.2%
39,031,Coshocton,Ohio,OH,40.3998,-81.7182,36945,65,3805,10.3%,36021,97.5%,443,1.2%,74,0.2%,148,0.4%,259,0.7%,NA,NA
39,033,Crawford,Ohio,OH,40.9605,-82.7455,57630,97,8183,14.2%,53826,93.4%,634,1.1%,1210,2.1%,807,1.4%,2651,4.6%,NA,NA
39,035,Cuyahoga,Ohio,OH,41.5904,-81.3887,1335317,2912,180268,13.5%,897333,67.2%,388577,29.1%,2671,0.2%,29377,2.2%,49407,3.7%,315135,23.6%
39,037,Darke,Ohio,OH,40.3394,-84.4831,52983,88,4186,7.9%,52135,98.4%,265,0.5%,106,0.2%,159,0.3%,530,1.0%,NA,NA
